gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
EPAS1,2,512,0.390625,36,7.100591715976331
ASXL2,2,512,0.390625,39,7.6923076923076925
STAT1,2,512,0.390625,34,6.70611439842209
SRP72,2,512,0.390625,89,17.554240631163708
SLIT3,2,512,0.390625,71,14.003944773175542
SFRP2,2,512,0.390625,130,25.64102564102564
TBL1XR1,2,512,0.390625,42,8.284023668639055
STIL,2,512,0.390625,198,39.053254437869825
STAT5B,2,512,0.390625,41,8.086785009861932
SMAD2,2,512,0.390625,81,15.976331360946746
SLC45A3,2,512,0.390625,49,9.664694280078894
NCOA2,2,512,0.390625,64,12.6232741617357
NBN,2,512,0.390625,80,15.779092702169626
N4BP2,2,512,0.390625,81,15.976331360946746
DNMT1,2,512,0.390625,135,26.627218934911244
CDKN1B,2,512,0.390625,78,15.384615384615385
KDM4C,2,512,0.390625,166,32.74161735700197
ITPKB,2,512,0.390625,55,10.848126232741617
IFNAR1,2,512,0.390625,66,13.017751479289942
HSD17B2,2,512,0.390625,46,9.072978303747535
XRCC2,2,512,0.390625,177,34.9112426035503
TRAF2,2,512,0.390625,86,16.962524654832347
RAD52,2,512,0.390625,91,17.94871794871795
EZH1,2,512,0.390625,41,8.086785009861932
E2F3,2,512,0.390625,47,9.270216962524655
TYRO3,2,512,0.390625,68,13.41222879684418
CCT6B,2,512,0.390625,39,7.6923076923076925
MN1,2,512,0.390625,78,15.384615384615385
PRKCI,2,512,0.390625,40,7.889546351084813
MLLT1,2,512,0.390625,135,26.627218934911244
MLH1,2,512,0.390625,52,10.256410256410255
MDM4,2,512,0.390625,62,12.22879684418146
CCNQ,2,512,0.390625,0,0.0
KLF3,2,512,0.390625,80,15.779092702169626
CHD2,2,512,0.390625,68,13.41222879684418
CEP89,2,512,0.390625,236,46.548323471400394
INSR,2,512,0.390625,136,26.82445759368836
IL10,2,512,0.390625,49,9.664694280078894
MAPK1,2,512,0.390625,77,15.187376725838265
MAP3K13,2,512,0.390625,43,8.481262327416173
PIK3CG,2,512,0.390625,173,34.12228796844182
PARP1,2,512,0.390625,55,10.848126232741617
MST1R,2,512,0.390625,60,11.834319526627219
MAML2,2,512,0.390625,87,17.159763313609467
H3-5,2,512,0.390625,0,0.0
H2AC6,2,512,0.390625,0,0.0
FGF6,2,512,0.390625,87,17.159763313609467
FGF14,2,512,0.390625,131,25.83826429980276
KLF4,2,512,0.390625,76,14.990138067061142
KEAP1,2,512,0.390625,137,27.021696252465482
NKX3-1,2,512,0.390625,58,11.439842209072978
CCNB1IP1,2,512,0.390625,78,15.384615384615385
MAP4K4,2,512,0.390625,27,5.325443786982249
MAP3K6,2,512,0.390625,203,40.03944773175542
LRP5,2,512,0.390625,75,14.792899408284024
RPTOR,2,512,0.390625,58,11.439842209072978
MYB,2,512,0.390625,82,16.173570019723865
MUTYH,2,512,0.390625,196,38.65877712031558
MSH6,2,512,0.390625,37,7.297830374753452
MRE11,2,512,0.390625,0,0.0
NIN,2,512,0.390625,87,17.159763313609467
NCSTN,2,512,0.390625,46,9.072978303747535
NCOA3,2,512,0.390625,50,9.861932938856016
LMNA,2,512,0.390625,50,9.861932938856016
LIFR,2,512,0.390625,44,8.678500986193294
LCP1,2,512,0.390625,144,28.402366863905325
HFE,2,512,0.390625,44,8.678500986193294
CNOT3,2,512,0.390625,294,57.98816568047337
NUP214,2,512,0.390625,84,16.56804733727811
NTRK3,2,512,0.390625,64,12.6232741617357
NTRK2,2,512,0.390625,71,14.003944773175542
NTRK1,2,512,0.390625,51,10.059171597633137
NSD2,2,512,0.390625,0,0.0
CD28,2,512,0.390625,35,6.903353057199212
CD209,2,512,0.390625,134,26.429980276134124
CHEK2,2,512,0.390625,79,15.581854043392504
GEN1,2,512,0.390625,43,8.481262327416173
FSTL1,2,512,0.390625,42,8.284023668639055
JAK1,2,512,0.390625,196,38.65877712031558
ITGAV,2,512,0.390625,33,6.508875739644971
LARP4B,2,512,0.390625,152,29.980276134122285
KTN1,2,512,0.390625,97,19.13214990138067
KRAS,2,512,0.390625,68,13.41222879684418
KLF6,2,512,0.390625,148,29.191321499013807
SESN3,2,512,0.390625,83,16.370808678500985
SESN2,2,512,0.390625,199,39.25049309664694
PLK2,2,512,0.390625,37,7.297830374753452
PAX8,2,512,0.390625,27,5.325443786982249
PALB2,2,512,0.390625,35,6.903353057199212
PABPC1,2,512,0.390625,95,18.73767258382643
P2RY8,2,512,0.390625,145,28.59960552268245
COL6A6,2,512,0.390625,43,8.481262327416173
PIK3R2,2,512,0.390625,123,24.2603550295858
KDM6A,2,512,0.390625,123,24.2603550295858
KDM5C,2,512,0.390625,119,23.471400394477318
KDM5A,2,512,0.390625,89,17.554240631163708
JAK3,2,512,0.390625,124,24.45759368836292
JAK2,2,512,0.390625,160,31.558185404339252
HOXA11,2,512,0.390625,120,23.668639053254438
YES1,2,512,0.390625,96,18.93491124260355
PHF6,2,512,0.390625,119,23.471400394477318
PDGFRB,2,512,0.390625,59,11.637080867850099
LPA,2,512,0.390625,85,16.765285996055226
PAK3,2,512,0.390625,117,23.076923076923077
CRKL,2,512,0.390625,78,15.384615384615385
CHEK1,2,512,0.390625,110,21.696252465483234
AXL,2,512,0.390625,258,50.887573964497044
MLH3,2,512,0.390625,119,23.471400394477318
MIDEAS,2,512,0.390625,0,0.0
CCDC6,2,512,0.390625,101,19.92110453648915
IL7R,2,512,0.390625,44,8.678500986193294
IL6ST,2,512,0.390625,39,7.6923076923076925
IKZF1,2,512,0.390625,121,23.86587771203156
IKBKB,2,512,0.390625,55,10.848126232741617
IGF2BP2,2,512,0.390625,41,8.086785009861932
HEY1,2,512,0.390625,67,13.214990138067062
GTF2I,2,512,0.390625,130,25.64102564102564
ATXN7,2,512,0.390625,53,10.453648915187378
ATXN2,2,512,0.390625,75,14.792899408284024
ATP6AP1,2,512,0.390625,125,24.65483234714004
CANT1,2,512,0.390625,55,10.848126232741617
CAMTA1,2,512,0.390625,221,43.58974358974359
CALR,2,512,0.390625,133,26.232741617357004
PSIP1,2,512,0.390625,164,32.34714003944773
PHLPP1,2,512,0.390625,86,16.962524654832347
ZCRB1,2,512,0.390625,79,15.581854043392504
RELA,2,512,0.390625,70,13.806706114398423
UBXN11,2,512,0.390625,203,40.03944773175542
ARID4A,2,512,0.390625,103,20.315581854043394
ARID3C,2,512,0.390625,102,20.118343195266274
ARHGEF28,2,512,0.390625,44,8.678500986193294
