gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
EIF1AX,0,125,0.0,40,32.25806451612903
EED,0,125,0.0,103,83.06451612903226
RALGDS,0,125,0.0,58,46.774193548387096
RAF1,0,125,0.0,54,43.54838709677419
RAD51C,0,125,0.0,56,45.16129032258064
RAD51B,0,125,0.0,61,49.193548387096776
RAD50,0,125,0.0,84,67.74193548387096
RAD17,0,125,0.0,91,73.38709677419355
QKI,0,125,0.0,38,30.64516129032258
PWWP2A,0,125,0.0,83,66.93548387096774
PTPRT,0,125,0.0,48,38.70967741935484
PTPRK,0,125,0.0,34,27.419354838709676
PTPRD,0,125,0.0,70,56.451612903225815
PTPRC,0,125,0.0,63,50.806451612903224
PTPRB,0,125,0.0,83,66.93548387096774
PTPN6,0,125,0.0,121,97.58064516129032
PTPN13,0,125,0.0,93,75.0
PTPN11,0,125,0.0,73,58.87096774193549
ROBO2,0,125,0.0,53,42.74193548387097
RNF43,0,125,0.0,56,45.16129032258064
RMI2,0,125,0.0,54,43.54838709677419
RHOH,0,125,0.0,80,64.51612903225806
RHOA,0,125,0.0,51,41.12903225806452
